NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
190002012327;2019;1721000;Palmas;17;TO;17;Feminino;Solteiro(a);Branca;Brasileiro(a);1302603;Manaus;13;AM;Estou cursando e concluirei o Ensino Médio em 2019;Não informado;Pública;Ensino Regular;Não;17026164;1721000;Palmas;17;TO;Estadual;Urbana;Em atividade;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Cinza;Rosa;Rosa;Cinza;532,4;618,2;684,0;579,9;BAEACABCCCEEDBEABEABCEBDBBABDBBBEDDCDDEDADDEC;EEADCEDBADBAABABCCABCEBACDAECBCAABCCAEDCABDCB;ADBBE99999ABCCBCDAAECDDCBAADECABECDCDEDECAECBDBBCC;DCCCEBCABDDACEAEBECBADEBCEDCCAAEDABADADEABCCA;Inglês;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;Sem problemas;160;200;180;180;160;880;Completou a Faculdade, mas não completou a Pós-graduação;Completou a Pós-graduação;Grupo 5 (Verificar a definição no dicionário de dados);Grupo 5 (Verificar a definição no dicionário de dados);4;De R$ 2.495,01 até R$ 2.994,00;Não;Sim, dois;Sim, dois;Sim, dois;Não;Sim, dois;Sim, um;Sim, um;Não;Sim, um;Não;Não;Sim, um;Sim;Não;Sim, quatro ou mais;Não;Sim, um;Sim
190002012315;2019;1721000;Palmas;17;TO;23;Maculino;Solteiro(a);Parda;Brasileiro(a) Naturalizado(a);NA;NA;NA;NA;Já concluí o Ensino Médio;2014;Não respondeu;Ensino Regular;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Cinza;Azul;Azul;Cinza;450,3;431,7;478,5;439,7;EAADBDCBDDCBEEBDDECBBDCAEEDCDADBCCEDDAEDADCEC;DCCCBCACDBBACCACCAEDCACCBDDBBDDCDADBDCAECBADC;CCDDD99999BCDACEDBDEAEEECDBCECECECCAADDCAEDBBDDBDD;ABDCCACDDCEBCDCEDBABCDECDDCEDDEBBABDEBCDADDDC;Inglês;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;Sem problemas;120;120;120;120;120;600;Não completou a 4ª série/5º ano do ensino fundamental;Completou o Ensino Médio, mas não completou a Faculdade;Grupo 1 (Verificar a definição no dicionário de dados);Grupo 1 (Verificar a definição no dicionário de dados);1;Até R$ 998,00;Não;Sim, um;Sim, um;Não;Sim, um;Sim, um;Não;Não;Não;Não;Não;Não;Não;Não;Não;Sim, um;Não;Não;Não
190001185798;2019;1721000;Palmas;17;TO;52;Feminino;Solteiro(a);Parda;Brasileiro(a);3168606;Teófilo Otoni;31;MG;Já concluí o Ensino Médio;Anterior a 2007;Não respondeu;NA;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Cinza;Amarela;Amarela;Cinza;507,4;580,9;598,6;504,1;AABCBEEBCBBCDBADBBADCDCDACACEBAAECECDADDABACA;ABAEADBECAEECCDACDECEDBEBADDEAEABBCBCDEAEDCAE;BAEDA99999BCABAECCACCEDCDADBBDEDEBDAADDEECEDCAAAED;DDCCA*AEBBBBCBDECCCCCADEDCCDBCDECEDDBACDCEDCD;Inglês;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;Sem problemas;140;140;140;140;120;680;Completou a Pós-graduação;Completou o Ensino Médio, mas não completou a Faculdade;Grupo 4 (Verificar a definição no dicionário de dados);Grupo 4 (Verificar a definição no dicionário de dados);2;De R$ 1.996,01 até R$ 2.495,00;Não;Sim, dois;Sim, dois;Sim, um;Não;Sim, um;Não;Sim, um;Não;Sim, um;Não;Sim;Sim, dois;Não;Não;Sim, dois;Sim;Sim, um;Sim
190001196951;2019;1721000;Palmas;17;TO;20;Feminino;Solteiro(a);Parda;Brasileiro(a);1721000;Palmas;17;TO;Já concluí o Ensino Médio;2018;Não respondeu;Ensino Regular;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Cinza;Amarela;Amarela;Cinza;399,0;434,3;435,0;440,0;BAAEDEBAEDDCBDABBBEADAACEBECDABCECBDDABACCDED;DAACCBBCCBAACCABCDDAADCCBBEBAAECCDEABDEBCDBBB;BBEEB99999AEBBEEEECACCEDBBAABEEAABDCDADDCBAAECCEBD;BCCEABDCEDEDDDBEBBCAAEEABCABDDAADBDBCCEADADDA;Inglês;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;Sem problemas;120;40;40;120;40;360;Nunca estudou;Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio;Grupo 1 (Verificar a definição no dicionário de dados);Grupo 1 (Verificar a definição no dicionário de dados);3;Até R$ 998,00;Não;Sim, um;Sim, dois;Não;Não;Sim, um;Não;Não;Não;Não;Não;Não;Sim, um;Não;Não;Sim, três;Não;Não;Sim
190004090315;2019;1721000;Palmas;17;TO;17;Feminino;Solteiro(a);Parda;Brasileiro(a);1721000;Palmas;17;TO;Estou cursando e concluirei o Ensino Médio em 2019;Não informado;Pública;Ensino Regular;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Rosa;Rosa;Rosa;Rosa;407,2;573,1;549,5;402,9;EDDAEDABECCDBDBCAECBBDCAADDDCECBBBAADCEBDACCA;AEACBBDDADBDABCACBDECCAACCBEEBACCACBEEDDBACCB;ADBBA99999BBECEBCAAECDDEDBABCCEABCDCDEACBDCCBDECDC;CEDBBBDECBDDCECCABDABEECCCBADADBADBABEEDABCBC;Inglês;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;Sem problemas;120;120;140;160;120;660;Não sei;Completou o Ensino Médio, mas não completou a Faculdade;Não Sei;Grupo 2 (Verificar a definição no dicionário de dados);5;De R$ 998,01 até R$ 1.497,00;Não;Sim, três;Sim, três;Sim, dois;Não;Sim, um;Não;Não;Não;Não;Não;Não;Sim, um;Não;Não;Sim, quatro ou mais;Sim;Não;Sim
190003125170;2019;1721000;Palmas;17;TO;29;Feminino;Solteiro(a);Parda;Brasileiro(a);1713304;Miranorte;17;TO;Já concluí o Ensino Médio;2007;Não respondeu;NA;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1713205;Miracema do Tocantins;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Cinza;Amarela;Amarela;Cinza;462,7;617,2;548,3;445,2;BABABCDCEDBEABCDBBDADBCDBCBCABDBEBEADBEDDDCAE;ABABADBECECEACAADCEAEAEBCADBAAEDBBEBDCCAECCAC;DBEBA99999CEBBDBCEAECADDCBDDACEADBAABDDAECBDCAADBA;ABBCADCCDDABCBCEAADBABEBDBECBCADCBBBCCAEDACEC;Inglês;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;Sem problemas;160;120;120;160;120;680;Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio;Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio;Grupo 2 (Verificar a definição no dicionário de dados);Grupo 3 (Verificar a definição no dicionário de dados);2;De R$ 1.497,01 até R$ 1.996,00;Não;Sim, um;Sim, dois;Não;Sim, um;Sim, um;Não;Sim, um;Não;Sim, um;Não;Não;Não;Não;Não;Sim, dois;Não;Sim, um;Sim
190001182910;2019;1721000;Palmas;17;TO;18;Feminino;Solteiro(a);Branca;Brasileiro(a);1721000;Palmas;17;TO;Já concluí o Ensino Médio;2018;Não respondeu;Ensino Regular;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Azul;Azul;Azul;Azul;461,8;519,4;577,4;435,4;CECDDCCDCBABADADBCCAAECAAEAECDCBEAECDCBCDEBAA;BCBDAAADDACCECACAACECBCCBABEAACEAAEDACBDEBEDB;BDABE99999DABADDABEEDAAECEEEBCDCEDCDEBDAADDBDCEDBE;EBCCEDADABCCAAEBCABCBBCBAACEACDCBEEBAAEBBCBAE;Inglês;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;Sem problemas;120;160;120;120;140;660;Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do ensino fundamental;Completou o Ensino Médio, mas não completou a Faculdade;Grupo 3 (Verificar a definição no dicionário de dados);Grupo 3 (Verificar a definição no dicionário de dados);4;De R$ 1.497,01 até R$ 1.996,00;Não;Sim, um;Sim, dois;Não;Sim, um;Sim, um;Não;Sim, um;Não;Não;Não;Não;Sim, um;Não;Não;Sim, três;Não;Não;Não
190003594116;2019;1721000;Palmas;17;TO;19;Maculino;Solteiro(a);Parda;Brasileiro(a);2107704;Paraibano;21;MA;Já concluí o Ensino Médio;2016;Não respondeu;NA;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Cinza;Rosa;Rosa;Cinza;447,3;528,9;501,4;501,9;BCBAECCCBDDCCABEBEADCEABADEAEBBDDAEABBEDEAAEE;AABDAEABACBEBBEBCADECCDAEDBBCDAACEACBADDACEDB;DEBBD99999BBCCACAECBCBDBEAADBCEDDEDDBBEACEAECDECCA;DBACACCBEDCEABCACBEACDCABDEBBDDBABDEABCDADCDC;Inglês;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;Sem problemas;120;120;100;160;140;640;Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do ensino fundamental;Completou o Ensino Médio, mas não completou a Faculdade;Grupo 2 (Verificar a definição no dicionário de dados);Grupo 2 (Verificar a definição no dicionário de dados);5;Até R$ 998,00;Sim, pelo menos cinco dias por semana;Sim, dois;Sim, quatro ou mais;Sim, um;Sim, um;Sim, um;Sim, um;Sim, um;Não;Não;Não;Não;Sim, dois;Não;Não;Sim, três;Não;Sim, um;Sim
190004109624;2019;1721000;Palmas;17;TO;17;Maculino;Solteiro(a);Parda;Brasileiro(a);1721000;Palmas;17;TO;Já concluí o Ensino Médio;2018;Não respondeu;Ensino Regular;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Azul;Azul;Azul;Azul;565,0;557,8;538,4;598,4;AAECCCDECBEBBBEAEBCABBAEABDDCCDBEBCACAEEDDBBB;EEBCDBAECAADBBEEECCCCBCADEECAABEDBCAADEABCEDA;BDABE99999CEAEBBDBEDDAAEADAEBCACCCCEAAAACEBCCDCDAD;EBBEDBCBAECACDCAADDEDCDABCDCBAEBCEACDEBADCEAD;Inglês;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;Sem problemas;160;160;160;160;140;780;Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio;Completou a Faculdade, mas não completou a Pós-graduação;Grupo 3 (Verificar a definição no dicionário de dados);Grupo 4 (Verificar a definição no dicionário de dados);4;De R$ 998,01 até R$ 1.497,00;Não;Sim, um;Sim, dois;Não;Não;Sim, um;Sim, um;Não;Não;Não;Não;Não;Não;Não;Não;Sim, dois;Não;Sim, um;Sim
190004567930;2019;1721000;Palmas;17;TO;28;Maculino;Não informado;Parda;Brasileiro(a);1713205;Miracema do Tocantins;17;TO;Já concluí o Ensino Médio;2008;Não respondeu;NA;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Azul;Azul;Azul;Azul;539,6;521,5;559,3;555,3;CAEDBCDDEDCBADBCBADCEEDDBCAECAECECABBABEDDCDB;BEACEBAADACDDABADACECBBEEDAAEDEDBEDECDBABCCDB;BDDBE99999BCBADEADACDACECDBECAECBEACEBDCDDBABACCDE;DCDBDEABEBBCADBDEEACBDEABCADAEBCBEDADEECBDACB;Inglês;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;Sem problemas;120;200;140;140;160;760;Não sei;Completou o Ensino Médio, mas não completou a Faculdade;Não Sei;Grupo 2 (Verificar a definição no dicionário de dados);3;De R$ 2.495,01 até R$ 2.994,00;Não;Sim, dois;Sim, três;Sim, um;Não;Sim, um;Não;Sim, um;Não;Sim, um;Não;Não;Sim, dois;Não;Sim;Sim, três;Sim;Sim, um;Sim
190001967494;2019;1721000;Palmas;17;TO;31;Feminino;Não informado;Parda;Brasileiro(a);1721000;Palmas;17;TO;Já concluí o Ensino Médio;2007;Não respondeu;NA;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Rosa;Branca;Branca;Rosa;395,8;428,1;510,7;375,5;DBCDDBDCDDACBAADEBBEBBDACCCABBACDAEABBECADADA;CABEACACBBCDAAABEBCBCBCBDCDEDDDADDAAABCAEEDCA;ACADE99999BACBCDAACBEACDBBEEAEEADABBECEAADDCCACEEE;BCBBBADCAABDAEEDEADBAAECEADADEAAEABDBBDABDBEA;Inglês;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;Sem problemas;80;120;80;120;120;520;Não completou a 4ª série/5º ano do ensino fundamental;Completou a Pós-graduação;Grupo 1 (Verificar a definição no dicionário de dados);Grupo 4 (Verificar a definição no dicionário de dados);4;De R$ 1.497,01 até R$ 1.996,00;Não;Sim, um;Sim, dois;Sim, um;Sim, um;Sim, um;Não;Sim, um;Não;Sim, um;Não;Não;Sim, dois;Não;Não;Sim, um;Não;Sim, dois;Sim
190003045041;2019;1721000;Palmas;17;TO;17;Feminino;Solteiro(a);Parda;Brasileiro(a);5208707;Goiânia;52;GO;Estou cursando e concluirei o Ensino Médio em 2019;Não informado;Pública;Ensino Regular;Não;17051983;1721000;Palmas;17;TO;Federal;Urbana;Em atividade;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Rosa;Amarela;Amarela;Rosa;506,7;565,0;580,0;559,9;DEAEDECECCBCDDABCCDBCABEBDABECDEEAABECBEBDCAB;ABABADBEAAEEACABCAAEEABADBDEDCCABEEECCCDDCCEB;BBCBA99999CDABCECEBCCBCBAEDBBCCAEBDAEDCDEADECAADCD;ACCBECEBAEAEDBCCAEDABDEEBCDDADAABEBBCAEDEDDCC;Inglês;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;Sem problemas;140;120;120;120;120;620;Não completou a 4ª série/5º ano do ensino fundamental;Completou o Ensino Médio, mas não completou a Faculdade;Grupo 3 (Verificar a definição no dicionário de dados);Grupo 2 (Verificar a definição no dicionário de dados);3;De R$ 998,01 até R$ 1.497,00;Não;Sim, um;Sim, três;Sim, um;Não;Sim, um;Não;Sim, um;Não;Sim, um;Não;Não;Sim, um;Sim;Não;Sim, três;Não;Sim, um;Sim
190001182797;2019;1721000;Palmas;17;TO;17;Feminino;Solteiro(a);Parda;Brasileiro(a);1721000;Palmas;17;TO;Estou cursando e concluirei o Ensino Médio em 2019;Não informado;Pública;Ensino Regular;Não;17055830;1721000;Palmas;17;TO;Privada;Urbana;Em atividade;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Azul;Branca;Branca;Azul;583,2;590,1;601,4;603,7;CEDCACDECDCABBBBBBECDDAEABCDEEACEDDBCECEBDBBB;CCDCAEBCABABAAAECCEDBAABCEAABCEAADDBCEDBCAADE;EBCAD99999BACCCDEDBBDADDDAECDECBDBADBCAACECBCCABBE;EACADACAABCCDDEADEBADCBABBDEAAECEACDBCCEADCCC;Inglês;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;Sem problemas;200;200;200;180;200;980;Completou a Faculdade, mas não completou a Pós-graduação;Completou a Pós-graduação;Não Sei;Não Sei;4;De R$ 5.988,01 até R$ 6.986,00;Não;Sim, dois;Sim, três;Sim, um;Não;Sim, um;Não;Não;Não;Não;Não;Não;Sim, um;Sim;Não;Sim, três;Sim;Sim, dois;Sim
